2010,7,17,0,0,43.571,-69.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0948e+06,4.3481e+06,4.2227e+06,2.8761e+06,3.0522e+06,1.8044e+06,1.2823e+06,6.4749e+05,3.3851e+05,2.0291e+05,1.0817e+05,63020,35580,23412,15776,12252,9062.8,7300.6,4783.2,2853.1,2014,1342.6,839.15,1090.9,83.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,17,0,0,43.426,-69.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2556e+06,4.4476e+06,4.3177e+06,2.9118e+06,3.1439e+06,2.0136e+06,1.5449e+06,8.0895e+05,3.1581e+05,1.3654e+05,62483,30446,18586,10848,7014.9,4411.4,4989.9,5206.9,1446.4,578.54,289.27,144.64,144.64,72.318,72.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,17,0,0,43.29,-69.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6499e+06,3.1387e+06,2.8771e+06,1.8561e+06,1.9148e+06,1.1807e+06,8.6478e+05,4.4396e+05,1.9121e+05,1.0317e+05,48876,27075,17651,9634.5,6047.9,4711.7,3867.8,3586.5,1758.1,1336.2,562.6,703.24,421.95,70.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,17,0,0,43.169,-69.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.841e+06,2.545e+06,2.4778e+06,1.6272e+06,1.6332e+06,1.024e+06,8.2505e+05,4.652e+05,1.9523e+05,95047,51605,31298,17344,11552,7931.6,6681,6615.1,6220.2,2600,789.87,855.69,559.49,526.58,329.11,65.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,8,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4368e+06,2.5819e+06,2.2331e+06,1.2798e+06,1.135e+06,5.9056e+05,3.629e+05,1.8768e+05,82595,37063,16465,9147.1,5352.7,3184.5,1287.4,609.81,1016.3,542.05,203.27,271.02,67.756,0,67.756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,20,0,0,43.915,-67.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8866e+06,1.4785e+06,1.0442e+06,5.0599e+05,3.7522e+05,1.6653e+05,92611,43555,21834,16221,10328,7184.4,4041.2,3479.9,2020.6,1683.8,1178.7,1290.9,392.9,617.41,168.38,168.38,168.38,56.128,0,56.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,20,0,0,43.915,-67.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3837e+06,1.2192e+06,8.9876e+05,4.5274e+05,3.3344e+05,1.4645e+05,73526,30317,12509,10652,5899.6,5462.6,3987.7,1584.1,1420.3,710.13,1474.9,491.63,327.75,163.88,163.88,109.25,382.38,54.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,19,0,0,44.041,-68.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6357e+07,1.1761e+07,1.1919e+07,8.2215e+06,8.9206e+06,5.8045e+06,3.651e+06,1.5033e+06,5.3406e+05,1.9776e+05,77609,31043,15522,9006.4,7856.7,5940.4,6706.9,7473.4,2874.4,0,383.25,574.88,574.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,19,0,0,43.916,-68.779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2553e+07,9.403e+06,9.7682e+06,6.9408e+06,7.7763e+06,5.0966e+06,3.4819e+06,1.7121e+06,7.2516e+05,3.5827e+05,1.8134e+05,94591,45364,31236,23510,19426,18101,20640,6622.4,2097.1,772.62,772.62,441.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,19,0,0,43.784,-68.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4826e+06,7.921e+06,9.1797e+06,7.4819e+06,9.1975e+06,6.701e+06,5.1241e+06,2.4485e+06,9.6461e+05,4.4437e+05,2.2926e+05,1.2409e+05,67972,37525,27156,24029,26991,23041,6089.5,1975,1316.7,0,329.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,19,0,0,43.916,-68.779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0686e+07,7.9883e+06,7.8913e+06,5.4683e+06,5.9163e+06,3.7348e+06,2.7628e+06,1.5664e+06,6.6248e+05,3.0856e+05,1.3725e+05,68895,29077,19963,15406,10958,13237,10090,4014.4,1193.5,433.99,216.99,325.49,108.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,19,0,0,43.916,-68.779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5648e+06,7.3026e+06,7.3186e+06,5.2107e+06,5.8399e+06,3.7741e+06,2.768e+06,1.3748e+06,5.4221e+05,2.4621e+05,1.1619e+05,58345,30430,20245,13832,10688,13329,11820,3646.6,251.49,377.23,125.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,19,0,0,43.708,-68.534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9439e+06,2.4242e+06,2.1177e+06,1.2501e+06,1.1183e+06,5.8132e+05,3.3778e+05,1.367e+05,57309,29462,14539,9461.8,6000.1,3153.9,1692.3,1923.1,1692.3,1538.5,1076.9,538.47,384.62,153.85,307.7,153.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,19,0,0,43.536,-68.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1928e+06,2.2807e+06,1.9198e+06,1.0667e+06,8.9105e+05,4.2082e+05,1.9307e+05,62383,24361,13534,7805.7,6106.1,3399.3,1636.7,1007.2,692.44,503.59,251.8,62.949,125.9,0,62.949,0,62.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,19,0,0,43.536,-68.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5575e+06,2.5402e+06,2.153e+06,1.2041e+06,9.9789e+05,4.7137e+05,2.3691e+05,75420,29978,16617,9902.3,6036.3,4137.2,2848.6,2645.1,1492.1,1153,542.59,339.12,271.29,203.47,203.47,203.47,67.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,20,0,0,44.282,-68.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2399e+07,8.1758e+06,7.4975e+06,4.7328e+06,4.7288e+06,2.7862e+06,1.7548e+06,6.9079e+05,2.2668e+05,1.0853e+05,58181,36475,16335,9846,6713.2,5146.8,4027.9,2237.7,1118.9,1790.2,223.77,223.77,0,223.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,21,0,0,44.103,-68.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3557e+06,5.119e+06,4.6807e+06,3.1161e+06,3.1291e+06,1.8475e+06,1.2434e+06,5.4529e+05,2.0342e+05,80804,30513,15351,9606.1,4049.6,3296.2,2448.6,2071.9,1412.7,188.35,94.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,20,0,0,43.972,-68.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3521e+07,7.3363e+06,6.2665e+06,3.5107e+06,3.1293e+06,1.8848e+06,1.3952e+06,1.0951e+06,7.3629e+05,5.4422e+05,3.348e+05,2.0942e+05,1.1471e+05,88035,64026,41350,25343,16006,10671,14673,6669.3,4001.6,1333.9,2667.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
